State,Date,Category,Total,week_start,lag_1,lag_7,lag_30,rolling_mean_7,rolling_std_7,month,week_of_year,quarter,is_holiday
South Carolina,2021-06-20,Beverages,132108080,2021-06-20,132205677.0,123593132.0,111742859.0,128247969.71428572,3068094.4080917547,6,24,2,False
South Carolina,2021-06-27,Beverages,133108994,2021-06-27,132108080.0,125587920.0,106117751.0,129464390.85714285,2639469.578011663,6,25,2,False
South Carolina,2021-07-04,Beverages,142350228,2021-07-04,133108994.0,125512878.0,104097292.0,130538830.0,2358654.793171348,7,26,3,False
South Carolina,2021-07-11,Beverages,132319092,2021-07-11,142350228.0,129573465.0,107007214.0,132944165.71428572,4012341.9764627037,7,27,3,False
South Carolina,2021-07-18,Beverages,139656336,2021-07-18,132319092.0,129965455.0,111763892.0,133336398.14285715,3791802.9418627108,7,28,3,False
South Carolina,2021-07-25,Beverages,135020319,2021-07-25,139656336.0,131297261.0,103647586.0,134720809.7142857,4067406.6132303206,7,29,3,False
South Carolina,2021-08-01,Beverages,137103834,2021-08-01,135020319.0,132205677.0,105691763.0,135252675.14285713,3820909.2051091916,8,30,3,False
South Carolina,2021-08-08,Beverages,132733260,2021-08-08,137103834.0,132108080.0,105420670.0,135952411.85714287,3643205.049371783,8,31,3,False
South Carolina,2021-08-15,Beverages,138477665,2021-08-15,132733260.0,133108994.0,105451570.0,136041723.2857143,3554450.264004345,8,32,3,False
South Carolina,2021-08-22,Beverages,131830740,2021-08-22,138477665.0,142350228.0,101756190.0,136808676.2857143,3415389.7371750064,8,33,3,False
South Carolina,2021-08-29,Beverages,133754231,2021-08-29,131830740.0,132319092.0,102663345.0,135305892.2857143,2925668.309623753,8,34,3,False
South Carolina,2021-09-05,Beverages,139602832,2021-09-05,133754231.0,139656336.0,105642956.0,135510912.14285713,2754455.876047181,9,35,3,False
South Carolina,2021-09-12,Beverages,130647182,2021-09-12,139602832.0,135020319.0,104817841.0,135503268.7142857,2742992.381103543,9,36,3,False
South Carolina,2021-09-19,Beverages,126337749,2021-09-19,130647182.0,137103834.0,102379033.0,134878534.85714287,3235613.022594055,9,37,3,False
South Carolina,2021-09-26,Beverages,121546105,2021-09-26,126337749.0,132733260.0,108628107.0,133340522.71428572,4221019.490008464,9,38,3,False
South Carolina,2021-10-03,Beverages,180723407,2021-10-03,121546105.0,138477665.0,112826155.0,131742357.71428572,5923074.013545415,10,39,4,False
South Carolina,2021-10-10,Beverages,176599858,2021-10-10,180723407.0,131830740.0,130590731.0,137777463.7142857,18300667.178577352,10,40,4,False
South Carolina,2021-10-17,Beverages,177044108,2021-10-17,176599858.0,133754231.0,124498179.0,144173052.0,22455959.637751218,10,41,4,False
South Carolina,2021-10-24,Beverages,169100035,2021-10-24,177044108.0,139602832.0,114332167.0,150357320.14285713,24594218.67911208,10,42,4,False
South Carolina,2021-10-31,Beverages,166307533,2021-10-31,169100035.0,130647182.0,119123090.0,154571206.2857143,24915461.743029065,10,43,4,False
South Carolina,2021-11-07,Beverages,166607824,2021-11-07,166307533.0,126337749.0,120645103.0,159665542.14285713,23081155.76154763,11,44,4,False
South Carolina,2021-11-14,Beverages,169313002,2021-11-14,166607824.0,121546105.0,118708738.0,165418410.0,18650788.26584015,11,45,4,False
South Carolina,2021-11-21,Beverages,172579093,2021-11-21,169313002.0,180723407.0,117551690.0,172242252.42857143,5337177.463844173,11,46,4,False
South Carolina,2021-11-28,Beverages,159627451,2021-11-28,172579093.0,176599858.0,123593132.0,171078779.0,4107589.295388489,11,47,4,False
South Carolina,2021-12-05,Beverages,162585900,2021-12-05,159627451.0,177044108.0,125587920.0,168654149.42857143,5037074.384231681,12,48,4,False
South Carolina,2021-12-12,Beverages,162995925,2021-12-12,162585900.0,169100035.0,125512878.0,166588691.14285713,4038639.255507697,12,49,4,False
South Carolina,2021-12-19,Beverages,171199262,2021-12-19,162995925.0,166307533.0,129573465.0,165716675.42857143,4061183.67684714,12,50,4,False
South Carolina,2021-12-26,Beverages,166981961,2021-12-26,171199262.0,166607824.0,129965455.0,166415493.85714287,4499900.038101426,12,51,4,False
South Carolina,2022-01-02,Beverages,163551098,2022-01-02,166981961.0,169313002.0,131297261.0,166468942.0,4504087.02787332,1,52,1,False
South Carolina,2022-01-09,Beverages,162783064,2022-01-09,163551098.0,172579093.0,132205677.0,165645812.85714287,4435086.485009506,1,1,1,False
South Carolina,2022-01-16,Beverages,167542161,2022-01-16,162783064.0,159627451.0,132108080.0,164246380.14285713,3466286.9993627616,1,2,1,False
South Carolina,2022-01-23,Beverages,157956138,2022-01-23,167542161.0,162585900.0,133108994.0,165377053.0,3039848.1211135294,1,3,1,False
South Carolina,2022-01-30,Beverages,159023663,2022-01-30,157956138.0,162995925.0,142350228.0,164715658.42857143,3944292.098537186,1,4,1,False
South Carolina,2022-02-06,Beverages,165738850,2022-02-06,159023663.0,171199262.0,132319092.0,164148192.42857143,4409231.976781821,2,5,1,False
South Carolina,2022-02-13,Beverages,164866135,2022-02-13,165738850.0,166981961.0,139656336.0,163368133.57142857,3477323.540551288,2,6,1,False
South Carolina,2022-02-20,Beverages,163508228,2022-02-20,164866135.0,163551098.0,135020319.0,163065872.7142857,3233467.4280073335,2,7,1,False
South Carolina,2022-02-27,Beverages,172198536,2022-02-27,163508228.0,162783064.0,137103834.0,163059748.42857143,3232583.0743642794,2,8,1,False
South Carolina,2022-03-06,Beverages,175873738,2022-03-06,172198536.0,167542161.0,132733260.0,164404815.85714287,4534370.213310548,3,9,1,False
South Carolina,2022-03-13,Beverages,177614299,2022-03-13,175873738.0,157956138.0,138477665.0,165595041.14285713,6043891.598462101,3,10,1,False
South Carolina,2022-03-20,Beverages,176316871,2022-03-20,177614299.0,159023663.0,131830740.0,168403349.85714287,6398704.25437947,3,11,1,False
South Carolina,2022-03-27,Beverages,178770773,2022-03-27,176316871.0,165738850.0,133754231.0,170873808.14285713,5587320.534609405,3,12,1,False
South Carolina,2022-04-03,Beverages,181076192,2022-04-03,178770773.0,164866135.0,139602832.0,172735511.42857143,5735350.783306629,4,13,2,False
South Carolina,2022-04-10,Beverages,187262382,2022-04-10,181076192.0,163508228.0,130647182.0,175051233.85714287,5350054.935762447,4,14,2,False
South Carolina,2022-04-17,Beverages,189212253,2022-04-17,187262382.0,172198536.0,126337749.0,178444684.42857143,4401691.590308658,4,15,2,False
South Carolina,2022-04-24,Beverages,184741953,2022-04-24,189212253.0,175873738.0,121546105.0,180875215.42857143,4945387.723471977,4,16,2,False
South Carolina,2022-05-01,Beverages,191013792,2022-05-01,184741953.0,177614299.0,180723407.0,182142103.2857143,4627555.158705161,5,17,2,False
South Carolina,2022-05-08,Beverages,192637660,2022-05-08,191013792.0,176316871.0,176599858.0,184056316.57142857,5105406.499822424,5,18,2,False
South Carolina,2022-05-15,Beverages,191201415,2022-05-15,192637660.0,178770773.0,177044108.0,186387857.85714287,4753105.340061134,5,19,2,False
South Carolina,2022-05-22,Beverages,203399074,2022-05-22,191201415.0,181076192.0,169100035.0,188163663.85714287,3802630.9428977882,5,20,2,False
South Carolina,2022-05-29,Beverages,203009781,2022-05-29,203399074.0,187262382.0,166307533.0,191352647.0,5502183.788700104,5,21,2,False
South Carolina,2022-06-05,Beverages,198193324,2022-06-05,203009781.0,189212253.0,166607824.0,193602275.42857143,6498910.831490865,6,22,2,False
South Carolina,2022-06-12,Beverages,199979552,2022-06-12,198193324.0,184741953.0,169313002.0,194885285.57142857,6391216.280901299,6,23,2,False
South Carolina,2022-06-19,Beverages,206203991,2022-06-19,199979552.0,191013792.0,172579093.0,197062085.42857143,5011824.166181464,6,24,2,False
South Carolina,2022-06-26,Beverages,206761069,2022-06-26,206203991.0,192637660.0,159627451.0,199232113.85714287,5207934.752748176,6,25,2,False
South Carolina,2022-07-03,Beverages,212484199,2022-07-03,206761069.0,191201415.0,162585900.0,201249743.7142857,4993719.239608873,7,26,3,False
South Carolina,2022-07-10,Beverages,203704957,2022-07-10,212484199.0,203399074.0,162995925.0,204290141.42857143,4393120.769979538,7,27,3,False
South Carolina,2022-07-17,Beverages,206196711,2022-07-17,203704957.0,203009781.0,171199262.0,204333839.0,4385554.925081057,7,28,3,False
South Carolina,2022-07-24,Beverages,204000301,2022-07-24,206196711.0,198193324.0,166981961.0,204789114.7142857,4389888.945474666,7,29,3,False
South Carolina,2022-07-31,Beverages,209504320,2022-07-31,204000301.0,199979552.0,163551098.0,205618682.85714287,3529434.666970204,7,30,3,False
South Carolina,2022-08-07,Beverages,209825158,2022-08-07,209504320.0,206203991.0,162783064.0,206979364.0,2866968.793819443,8,31,3,False
South Carolina,2022-08-14,Beverages,211971500,2022-08-14,209825158.0,206761069.0,167542161.0,207496673.57142857,3003822.476816612,8,32,3,False
South Carolina,2022-08-21,Beverages,201723507,2022-08-21,211971500.0,212484199.0,157956138.0,208241020.85714287,3354426.363854919,8,33,3,False
South Carolina,2022-08-28,Beverages,208685841,2022-08-28,201723507.0,203704957.0,159023663.0,206703779.14285713,3519270.9294223706,8,34,3,False
South Carolina,2022-09-04,Beverages,207052636,2022-09-04,208685841.0,206196711.0,165738850.0,207415334.0,3339981.5628387225,9,35,3,False
South Carolina,2022-09-11,Beverages,198776568,2022-09-11,207052636.0,204000301.0,164866135.0,207537609.0,3308650.7278953437,9,36,3,False
South Carolina,2022-09-18,Beverages,200168053,2022-09-18,198776568.0,209504320.0,163508228.0,206791361.42857143,4423561.605219441,9,37,3,False
South Carolina,2022-09-25,Beverages,200145634,2022-09-25,200168053.0,209825158.0,172198536.0,205457609.0,4796294.439771381,9,38,3,False
South Carolina,2022-10-02,Beverages,202964629,2022-10-02,200145634.0,211971500.0,175873738.0,204074819.85714287,4732681.75122864,10,39,4,False
South Carolina,2022-10-09,Beverages,192621234,2022-10-09,202964629.0,201723507.0,177614299.0,202788124.0,3465622.986008894,10,40,4,False
South Carolina,2022-10-16,Beverages,192750334,2022-10-16,192621234.0,208685841.0,176316871.0,201487799.2857143,4992424.706427346,10,41,4,False
South Carolina,2022-10-23,Beverages,186735843,2022-10-23,192750334.0,207052636.0,178770773.0,199211298.2857143,4821446.561575656,10,42,4,False
South Carolina,2022-10-30,Beverages,180597389,2022-10-30,186735843.0,198776568.0,181076192.0,196308899.2857143,5317187.714960825,10,43,4,False
South Carolina,2022-11-06,Beverages,183072080,2022-11-06,180597389.0,200168053.0,187262382.0,193711873.7142857,7478137.375204436,11,44,4,False
South Carolina,2022-11-13,Beverages,182848873,2022-11-13,183072080.0,200145634.0,189212253.0,191269591.85714287,7757278.101814155,11,45,4,False
South Carolina,2022-11-20,Beverages,186596158,2022-11-20,182848873.0,202964629.0,184741953.0,188798626.0,7276304.212219386,11,46,4,False
South Carolina,2022-11-27,Beverages,179285281,2022-11-27,186596158.0,192621234.0,191013792.0,186460273.0,4416077.476483105,11,47,4,False
South Carolina,2022-12-04,Beverages,178047572,2022-12-04,179285281.0,192750334.0,192637660.0,184555136.85714287,4219486.184781441,12,48,4,False
South Carolina,2022-12-11,Beverages,179660743,2022-12-11,178047572.0,186735843.0,191201415.0,182454742.2857143,3138106.5336276214,12,49,4,False
South Carolina,2022-12-18,Beverages,187471223,2022-12-18,179660743.0,180597389.0,203399074.0,181444013.7142857,2706119.8178991615,12,50,4,False
South Carolina,2022-12-25,Beverages,186801489,2022-12-25,187471223.0,183072080.0,203009781.0,182425990.0,3383196.4528238527,12,51,4,False
South Carolina,2023-01-01,Beverages,178693691,2023-01-01,186801489.0,182848873.0,198193324.0,182958762.7142857,3719884.0136311967,1,52,1,False
South Carolina,2023-01-08,Beverages,176995113,2023-01-08,178693691.0,186596158.0,199979552.0,182365165.2857143,4010254.9821379823,1,1,1,False
South Carolina,2023-01-15,Beverages,182273982,2023-01-15,176995113.0,179285281.0,206203991.0,180993587.42857143,3970293.199462516,1,2,1,False
South Carolina,2023-01-22,Beverages,171650115,2023-01-22,182273982.0,178047572.0,206761069.0,181420544.7142857,3924058.547068635,1,3,1,False
South Carolina,2023-01-29,Beverages,171331528,2023-01-29,171650115.0,179660743.0,212484199.0,180506622.2857143,5155097.626872805,1,4,1,False
South Carolina,2023-02-05,Beverages,178638946,2023-02-05,171331528.0,187471223.0,203704957.0,179316734.42857143,6089583.992310795,2,5,1,False
South Carolina,2023-02-12,Beverages,180928462,2023-02-12,178638946.0,186801489.0,206196711.0,178054980.57142857,5104630.756425434,2,6,1,False
South Carolina,2023-02-19,Beverages,179619574,2023-02-19,180928462.0,178693691.0,204000301.0,177215976.7142857,3950203.9665112956,2,7,1,False
South Carolina,2023-02-26,Beverages,185148805,2023-02-26,179619574.0,176995113.0,209504320.0,177348245.7142857,4012479.7181944284,2,8,1,False
South Carolina,2023-03-05,Beverages,193419521,2023-03-05,185148805.0,182273982.0,209825158.0,178513058.85714287,4839221.443787261,3,9,1,False
South Carolina,2023-03-12,Beverages,206941748,2023-03-12,193419521.0,171650115.0,211971500.0,180105278.7142857,7113752.992716179,3,10,1,False
South Carolina,2023-03-19,Beverages,199129767,2023-03-19,206941748.0,171331528.0,201723507.0,185146940.57142857,10856309.43477384,3,11,1,False
South Carolina,2023-03-26,Beverages,188420756,2023-03-26,199129767.0,178638946.0,208685841.0,189118117.57142857,10136766.636220383,3,12,1,False
South Carolina,2023-04-02,Beverages,195832713,2023-04-02,188420756.0,180928462.0,207052636.0,190515519.0,9229474.725265265,4,13,2,False
South Carolina,2023-04-09,Beverages,197534798,2023-04-09,195832713.0,179619574.0,198776568.0,192644697.7142857,8459225.750293177,4,14,2,False
South Carolina,2023-04-16,Beverages,197670443,2023-04-16,197534798.0,185148805.0,200168053.0,195204015.42857143,6647426.8378741825,4,15,2,False
South Carolina,2023-04-23,Beverages,198810907,2023-04-23,197670443.0,193419521.0,200145634.0,196992820.85714287,5235800.104329163,4,16,2,False
South Carolina,2023-04-30,Beverages,200954411,2023-04-30,198810907.0,206941748.0,202964629.0,197763018.85714287,5046636.075741196,4,17,2,False
South Carolina,2023-05-07,Beverages,207827572,2023-05-07,200954411.0,199129767.0,192621234.0,196907685.0,3762493.338354788,5,18,2,False
South Dakota,2020-05-03,Beverages,17620604,2020-05-03,16518924.0,17515040.0,15271120.0,16485005.57142857,553034.2018342188,5,18,2,False
South Dakota,2020-05-10,Beverages,17242993,2020-05-10,17620604.0,16883066.0,15392179.0,16500086.142857144,581617.043899142,5,19,2,False
South Dakota,2020-05-17,Beverages,17720866,2020-05-17,17242993.0,15718331.0,15676481.0,16551504.285714285,627316.1597273812,5,20,2,False
South Dakota,2020-05-24,Beverages,18289917,2020-05-24,17720866.0,16010215.0,15250300.0,16837580.714285713,638640.2948790266,5,21,2,False
South Dakota,2020-05-31,Beverages,17591968,2020-05-31,18289917.0,16171240.0,14897185.0,17163252.42857143,710868.9036187032,5,22,2,False
South Dakota,2020-06-07,Beverages,19638362,2020-06-07,17591968.0,16578223.0,15098715.0,17366213.57142857,591450.757652964,6,23,2,False
South Dakota,2020-06-14,Beverages,19909808,2020-06-14,19638362.0,16518924.0,16008107.0,17803376.285714287,898621.8544097786,6,24,2,False
South Dakota,2020-06-21,Beverages,19448822,2020-06-21,19909808.0,17620604.0,15467801.0,18287788.285714287,985415.1157918903,6,25,2,False
South Dakota,2020-06-28,Beverages,20706381,2020-06-28,19448822.0,17242993.0,14701327.0,18548962.285714287,1015781.3361213087,6,26,2,False
South Dakota,2020-07-05,Beverages,21446684,2020-07-05,20706381.0,17720866.0,14563391.0,19043732.0,1099220.6526171882,7,27,3,False
South Dakota,2020-07-12,Beverages,19797094,2020-07-12,21446684.0,18289917.0,16064025.0,19575991.714285713,1224692.5758947385,7,28,3,False
South Dakota,2020-07-19,Beverages,20270769,2020-07-19,19797094.0,17591968.0,16742201.0,19791302.714285713,1106441.5032717092,7,29,3,False
South Dakota,2020-07-26,Beverages,19649057,2020-07-26,20270769.0,19638362.0,15095225.0,20173988.57142857,647761.5387961157,7,30,3,False
South Dakota,2020-08-02,Beverages,19718838,2020-08-02,19649057.0,19909808.0,14584980.0,20175516.42857143,646507.7690655236,8,31,3,False
South Dakota,2020-08-09,Beverages,20181077,2020-08-09,19718838.0,19448822.0,15167398.0,20148235.0,661011.1682576272,8,32,3,False
South Dakota,2020-08-16,Beverages,20104885,2020-08-16,20181077.0,20706381.0,14677693.0,20252842.85714286,596878.8795405084,8,33,3,False
South Dakota,2020-08-23,Beverages,19444087,2020-08-23,20104885.0,21446684.0,14904570.0,20166914.85714286,567999.007804442,8,34,3,False
South Dakota,2020-08-30,Beverages,18701635,2020-08-30,19444087.0,19797094.0,15408970.0,19880829.57142857,285386.3614741774,8,35,3,False
South Dakota,2020-09-06,Beverages,18294091,2020-09-06,18701635.0,20270769.0,14295837.0,19724335.42857143,504575.1963404841,9,36,3,False
South Dakota,2020-09-13,Beverages,17251460,2020-09-13,18294091.0,19649057.0,15171292.0,19441952.85714286,651482.1521825637,9,37,3,False
South Dakota,2020-09-20,Beverages,17797392,2020-09-20,17251460.0,19718838.0,15018603.0,19099439.0,993202.583072446,9,38,3,False
South Dakota,2020-09-27,Beverages,17283572,2020-09-27,17797392.0,20181077.0,15685229.0,18824946.714285713,1048087.2892864932,9,39,3,False
South Dakota,2020-10-04,Beverages,16607853,2020-10-04,17283572.0,20104885.0,16445448.0,18411017.42857143,1001911.9753720103,10,40,4,False
South Dakota,2020-10-11,Beverages,16853967,2020-10-11,16607853.0,19444087.0,17515040.0,17911441.42857143,899362.8374147711,10,41,4,False
South Dakota,2020-10-18,Beverages,16674281,2020-10-18,16853967.0,18701635.0,16883066.0,17541424.285714287,704357.4083283943,10,42,4,False
South Dakota,2020-10-25,Beverages,15660179,2020-10-25,16674281.0,18294091.0,15718331.0,17251802.285714287,572153.5466864669,10,43,4,False
South Dakota,2020-11-01,Beverages,15798141,2020-11-01,15660179.0,17251460.0,16010215.0,16875529.14285714,626480.6849556529,11,44,4,False
South Dakota,2020-11-08,Beverages,16533416,2020-11-08,15798141.0,17797392.0,16171240.0,16667912.142857144,703567.8270231119,11,45,4,False
South Dakota,2020-11-15,Beverages,16589583,2020-11-15,16533416.0,17283572.0,16578223.0,16487344.142857144,531733.6412878237,11,46,4,False
South Dakota,2020-11-22,Beverages,16721167,2020-11-22,16589583.0,16607853.0,16518924.0,16388202.857142856,428761.6185230792,11,47,4,False
South Dakota,2020-11-29,Beverages,15436615,2020-11-29,16721167.0,16853967.0,17620604.0,16404390.57142857,438771.0628471894,11,48,4,False
South Dakota,2020-12-06,Beverages,15634339,2020-12-06,15436615.0,16674281.0,17242993.0,16201911.714285715,506405.69528853445,12,49,4,False
